"date","startyear","startmonth","startday","starttime","endyear","endmonth","endday","endtime","locsi","locgungu","locmenu","locdong","locbunji","firecause","damagearea"
"2022-05-18","2022","05","18","19:41:00","2022","05","18","22:00:00","강원","철원","갈말","동막","산123","기타","0.15"
"2022-05-18","2022","05","18","22:55:00","2022","05","19","12:00:00","강원","삼척","하장","추동","산1-1","기타","2.25"
"2022-05-19","2022","05","19","14:20:00","2022","05","19","16:00:00","울산","북","","염포","산96","건축물화재비화","0.01"
"2022-05-19","2022","05","19","18:24:00","2022","05","19","23:58:00","경남","의령","정곡","죽전","산286","기타","3"
"2022-05-20","2022","05","20","09:20:00","2022","05","20","11:30:00","경북","포항 북","송라","지경","산4","입산자실화","0.1"
"2022-05-20","2022","05","20","11:01:00","2022","05","20","18:28:00","강원","정선","임계","송계","산166","기타","1.2"
"2022-05-20","2022","05","20","22:17:00","2022","05","20","22:50:00","경남","창녕","창녕","여초","산49-2","담뱃불실화","0.01"
"2022-05-21","2022","05","21","11:18:00","2022","05","21","14:50:00","전북","무주","적상","삼유","산115","입산자실화","0.2"
"2022-05-21","2022","05","21","12:19:00","2022","05","21","14:00:00","경북","경주","현곡","상구","산122-3","기타","0.03"
"2022-05-21","2022","05","21","13:39:00","2022","05","21","19:00:00","경기","안성","죽산","칠장","산56","입산자실화","2"
"2022-05-21","2022","05","21","15:19:00","2022","05","21","18:50:00","경남","하동","진교","술상","산19","기타","0.01"
"2022-05-21","2022","05","21","15:49:00","2022","05","21","17:30:00","경남","밀양","산내","삼양","산23-3","기타","0.09"
"2022-05-21","2022","05","21","16:55:00","2022","05","21","18:20:00","경북","경산","남산","우검","산67-2","농산부산물소각","0.16"
"2022-05-21","2022","05","21","17:18:00","2022","05","21","20:30:00","강원","원주","신림","황둔","산134","기타","0.01"
"2022-05-21","2022","05","21","17:29:00","2022","05","21","18:46:00","충남","금산","군북","보광","산79-1","입산자실화","0.01"
"2022-05-21","2022","05","21","19:59:00","2022","05","22","07:00:00","전북","순창","동계","어치","산101-1","입산자실화","0.3"
"2022-05-21","2022","05","21","21:31:00","2022","05","21","23:32:00","경북","청송","주왕산","항","산8","농산부산물소각","0.05"
"2022-05-22","2022","05","22","12:49:00","2022","05","22","13:40:00","충북","괴산","칠성","쌍곡","산23-1","입산자실화","0.01"
"2022-05-22","2022","05","22","13:42:00","2022","05","22","16:50:00","대구","수성","","고모","산88","입산자실화","0.39"
"2022-05-22","2022","05","22","14:34:00","2022","05","22","18:45:00","전북","진안","주천","대불","산230-3","기타","0.1"
"2022-05-22","2022","05","22","16:49:00","2022","05","22","20:00:00","서울","강북","","우이","산100","기타","0.01"
"2022-05-22","2022","05","22","18:28:00","2022","05","22","00:00:00","경남","김해","","구산","산66-1","입산자실화","1"
"2022-05-22","2022","05","22","22:54:00","2022","05","22","00:00:00","부산","사상","","괘법","산1-25","기타","0.02"
"2022-05-23","2022","05","23","13:49:00","2022","05","23","14:10:00","경기","화성","서신","백미","167-2","기타","0.02"
"2022-05-23","2022","05","23","15:55:00","2022","05","23","18:20:00","경기","여주","점동","장안","222-1","기타","0.13"
"2022-05-23","2022","05","23","18:28:00","2022","05","23","19:15:00","경남","함양","유림","손곡","산24-4","기타","0.01"
"2022-05-24","2022","05","24","00:16:00","2022","05","24","01:20:00","경북","포항 북","홍해","대련","산138-1","입산자실화","0.06"
"2022-05-24","2022","05","24","00:18:00","2022","05","24","03:00:00","전남","순천","송광","후곡","산130","입산자실화","1.5"
"2022-05-24","2022","05","24","22:02:00","2022","05","25","00:30:00","강원","정선","여량","유천","산98","쓰레기소각","0.1"
"2022-05-25","2022","05","25","12:09:00","2022","05","25","13:30:00","울산","남","","선암","산159-1","입산자실화","0.01"
"2022-05-25","2022","05","25","15:00:00","2022","05","25","17:17:00","강원","인제","기린","서사","산39","기타","0.21"
"2022-05-26","2022","05","26","04:10:00","2022","05","26","07:20:00","경기","남양주","화도","묵현","산62-2","기타","0.01"
"2022-05-26","2022","05","26","05:23:00","2022","05","26","10:00:00","경남","밀양","산내","삼양","산23-3","기타","0.3"
"2022-05-26","2022","05","26","08:40:00","2022","05","26","10:00:00","강원","강릉","","유산","산72-1","건축물화재비화","0.02"
"2022-05-26","2022","05","26","13:27:00","2022","05","26","16:20:00","경남","창원 마산합포","진전","시락","산362","농산부산물소각","1.1"
"2022-05-26","2022","05","26","16:55:00","2022","05","26","20:00:00","경북","고령","우곡","사촌","산131","입산자실화","0.2"
"2022-05-26","2022","05","26","19:34:00","2022","05","27","14:11:00","경남","김해","진영","좌곤","산30","입산자실화","3.95"
"2022-05-26","2022","05","26","22:48:00","2022","05","27","05:30:00","경기","가평","북","도대","산134-1","기타","1.05"
"2022-05-27","2022","05","27","10:34:00","2022","05","27","12:20:00","부산","사하","","구평","산65","입산자실화","0.01"
"2022-05-27","2022","05","27","10:40:00","2022","05","27","14:30:00","경남","창녕","남지","반포","산70","건축물화재비화","0.1"
"2022-05-27","2022","05","27","10:50:00","2022","05","27","11:25:00","전북","진안","진안","가림","산28-4","기타","0.01"
"2022-05-27","2022","05","27","12:00:00","2022","05","27","13:00:00","부산","금정","","회동","28-103","기타","0.01"
"2022-05-27","2022","05","27","12:41:00","2022","05","27","14:30:00","경남","사천","축동","반용","산59-12","담뱃불실화","0.06"
"2022-05-27","2022","05","27","12:50:00","2022","05","27","15:30:00","경남","함양","마천","추성","산27","건축물화재비화","0.1"
"2022-05-27","2022","05","27","17:40:00","2022","05","27","21:05:00","경북","포항 북","청하","신흥","산71","건축물화재비화","0.03"
"2022-05-28","2022","05","28","12:06:00","2022","05","29","11:40:00","경북","울진","근남","행곡","산27-6","기타","228.76"
"2022-05-28","2022","05","28","18:36:00","2022","05","28","20:01:00","경남","함양","휴천","남효","산1-9","담뱃불실화","0.15"
"2022-05-29","2022","05","29","05:07:00","2022","05","29","08:10:00","전남","구례","용방","죽정","산29","입산자실화","0.5"
"2022-05-29","2022","05","29","12:34:00","2022","05","29","15:43:00","경남","사천","서포","다평","산102-1","입산자실화","0.1"
"2022-05-29","2022","05","29","14:53:00","2022","05","29","19:00:00","부산","영도","","동삼","산149-46","입산자실화","0.7"
"2022-05-29","2022","05","29","15:16:00","2022","05","29","18:40:00","경남","산청","오부","왕촌","산20","입산자실화","0.01"
"2022-05-29","2022","05","29","22:15:00","2022","05","29","00:00:00","전북","진안","마령","계서","산201-1","기타","0.2"
"2022-05-29","2022","05","29","22:25:00","2022","05","29","00:00:00","경남","거제","하청","덕곡","산17-1","기타","0.2"
"2022-05-31","2022","05","31","09:29:00","2022","06","05","13:30:00","경남","밀양","부북","춘화","산41","기타","660.82"
"2022-05-31","2022","05","31","12:45:00","2022","05","31","15:27:00","경기","고양","덕양","오금","산64-1","기타","0.01"
"2022-05-31","2022","05","31","12:51:00","2022","06","01","12:30:00","대구","달성","하빈","기곡","544.0","농산부산물소각","5.3"
"2022-05-31","2022","05","31","16:26:00","2022","05","31","18:30:00","경기","고양","덕양구","지축","산40-2","입산자실화","0.03"
"2022-05-31","2022","05","31","16:33:00","2022","05","31","18:31:00","경북","예천","지보","어신","산77-3","기타","0.1"
"2022-05-31","2022","05","31","19:20:00","2022","05","31","21:00:00","전북","고창","고수","은사","962.0","기타","0.1"
"2022-06-01","2022","06","01","10:23:00","2022","06","01","19:10:00","경기","고양","일산동","사리현","642-33","기타","1"
"2022-06-01","2022","06","01","12:22:00","2022","06","01","16:30:00","경북","봉화","물야","북지","산86","쓰레기소각","0.5"
"2022-06-01","2022","06","01","13:55:00","2022","06","01","16:55:00","충북","제천","백운","운학","산53-1","입산자실화","2.4"
"2022-06-01","2022","06","01","17:07:00","2022","06","01","19:00:00","경북","청송","진보","고현","산1-1","입산자실화","0.06"
"2022-06-01","2022","06","01","19:25:00","2022","06","01","21:57:00","서울","관악","","신림","산58-5","입산자실화","0.01"
"2022-06-02","2022","06","02","03:43:00","2022","06","02","06:15:00","경기","양주","백석","기산","산139-1","담뱃불실화","0.04"
"2022-06-02","2022","06","02","07:36:00","2022","06","02","15:35:00","강원","정선","남","무릉","산475","기타","0.32"
"2022-06-02","2022","06","02","08:13:00","2022","06","02","09:45:00","전남","영광","백수","길용","산61","기타","1"
"2022-06-02","2022","06","02","15:30:00","2022","06","02","18:40:00","전북","남원","보절","성시","산71","담뱃불실화","0.3"
"2022-06-02","2022","06","02","19:58:00","2022","06","03","01:30:00","경기","남양주","별내","청학","산81","입산자실화","0.01"
"2022-06-03","2022","06","03","12:50:00","2022","06","03","13:42:00","대전","서","","괴곡","산74","기타","0.01"
"2022-06-03","2022","06","03","15:45:00","2022","06","03","20:16:00","서울","관악","","신림","산58-5","입산자실화","0.01"
"2022-06-03","2022","06","03","16:24:00","2022","06","03","17:50:00","충북","제천","덕산","성암","산1-1","건축물화재비화","0.32"
"2022-06-03","2022","06","03","16:54:00","2022","06","03","21:00:00","울산","울주","삼동","작동","산268","입산자실화","0.2"
"2022-06-04","2022","06","04","11:16:00","2022","06","04","12:23:00","강원","강릉","왕산","고단","산214-1","기타","0.06"
"2022-06-04","2022","06","04","14:20:00","2022","06","04","16:00:00","경기","안양","만안","석수","산11-2","담뱃불실화","0.01"
"2022-06-05","2022","06","05","06:47:00","2022","06","05","15:30:00","경기","남양주","조안","시우","산38","입산자실화","0.1"
"2022-06-05","2022","06","05","08:42:00","2022","06","05","09:47:00","경기","남양주","별내","광전","산12","입산자실화","0.01"
"2022-06-13","2022","06","13","05:58:00","2022","06","13","08:40:00","충남","계룡","신도안","용동","4-1","입산자실화","0.01"
"2022-06-14","2022","06","14","10:45:00","2022","06","14","11:40:00","경기","오산","","양산","산19-3","기타","0.01"
"2022-06-20","2022","06","20","13:25:00","2022","06","20","15:00:00","강원","횡성","안흥","가천","산10","기타","0.01"
"2022-06-21","2022","06","21","09:23:00","2022","06","21","11:00:00","충남","공주","신풍","청흥","산79","기타","0.01"
"2022-06-21","2022","06","21","13:42:00","2022","06","21","16:03:00","경북","영천","화남","안천","산109","담뱃불실화","0.2"
"2022-06-21","2022","06","21","13:54:00","2022","06","21","16:00:00","대구","동","","진인","산193","담뱃불실화","0.33"
"2022-06-21","2022","06","21","14:18:00","2022","06","21","15:50:00","전북","장수","산서","사상","산8","기타","0.02"
"2022-06-21","2022","06","21","16:19:00","2022","06","21","17:30:00","충남","부여","외산","회성","산42-23","기타","0.01"
"2022-07-02","2022","07","02","14:23:00","2022","07","02","18:40:00","경북","영양","입암","산해","산202-1","입산자실화","0.3"
"2022-07-05","2022","07","05","16:56:00","2022","07","05","18:40:00","경북","영양","입암","산해","산106","기타","0.05"
"2022-07-28","2022","07","28","15:54:00","2022","07","28","16:17:00","충남","청양","청양","적누","산18-23","입산자실화","0.1"
"2022-09-15","2022","09","15","14:30:00","2022","09","15","16:58:00","충북","옥천","안내","용촌","산52","입산자실화","0.2"
"2022-09-21","2022","09","21","16:03:00","2022","09","21","17:40:00","충남","부여","충화","만지","산166-1","기타","0.03"
"2022-09-21","2022","09","21","17:38:00","2022","09","21","23:50:00","전북","남원","보절","도룡","산1-1","입산자실화","0.35"
"2022-09-22","2022","09","22","14:11:00","2022","09","22","16:05:00","전남","완도","금일","총동","산178외2필지","쓰레기소각","0.1"
"2022-09-22","2022","09","22","14:48:00","2022","09","22","17:42:00","강원","홍천","두촌","자온","산34-12","기타","0.12"
"2022-09-22","2022","09","22","16:32:00","2022","09","22","21:00:00","전북","익산","왕궁","용화","산33","기타","0.2"
"2022-09-23","2022","09","23","21:10:00","2022","09","24","00:54:00","전남","해남","현산","백포","산2번지외2필지","입산자실화","0.3"
"2022-09-24","2022","09","24","15:23:00","2022","09","24","20:00:00","강원","원주","소초","학곡","산35","기타","0.01"
"2022-09-27","2022","09","27","12:46:00","2022","09","27","15:47:00","경북","김천","부항","어전","산90","기타","0.09"
"2022-09-27","2022","09","27","13:48:00","2022","09","27","15:32:00","전남","순천","주암","요곡","산34-1","입산자실화","0.01"
"2022-09-27","2022","09","27","14:52:00","2022","09","27","17:30:00","경남","산청","산청","범학","산69","입산자실화","0.01"
"2022-10-01","2022","10","01","11:47:00","2022","10","01","14:11:00","강원","양양","서","용천","산75","기타","0.01"
"2022-10-02","2022","10","02","12:38:00","2022","10","02","14:40:00","강원","삼척","원덕","임원","산379","기타","0.04"
"2022-10-16","2022","10","16","15:48:00","2022","10","16","18:30:00","경남","양산","","삼호","산57-5","입산자실화","0.1"
"2022-10-17","2022","10","17","12:41:00","2022","10","17","16:30:00","전남","나주","남평","광촌","산112","담뱃불실화","0.1"
"2022-10-18","2022","10","18","19:02:00","2022","10","18","22:00:00","대구","달서","","본","산38-4","입산자실화","0.01"
"2022-10-19","2022","10","19","10:57:00","2022","10","19","11:30:00","대구","달성","하빈","무등","산7-2","입산자실화","0.01"
