일시,평균기온(℃),최고기온(℃),최저기온(℃),평균습도(%rh),최저습도(%rh),강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),실효습도(%),월,산불발생여부,산불발생건수,피해면적(ha)
2017-02-14,1.9,7.4,-2.3,51.9,32.0,0.0,1.9,4.1,320.0,46.219,2,0,0,0.0
2017-02-15,7.2,13.3,1.2,24.4,14.0,0.0,3.4,5.7,290.0,30.785,2,0,0,0.0
2017-02-16,12.1,15.5,7.3,28.6,10.0,0.0,5.9,9.7,320.0,29.508,2,0,0,0.0
2017-02-17,7.6,14.3,2.3,49.9,27.0,0.0,2.7,7.1,70.0,43.915,2,0,0,0.0
2017-02-18,1.8,6.1,-1.9,26.4,13.0,0.0,3.5,5.8,50.0,31.194,2,0,0,0.0
2017-02-19,4.9,9.8,-0.7,36.5,22.0,0.0,3.4,6.4,290.0,35.181,2,0,0,0.0
2017-02-20,4.3,9.9,-2.1,44.6,15.0,0.0,3.3,8.2,70.0,41.865,2,0,0,0.0
2017-02-21,1.5,6.4,-3.3,47.3,29.0,0.0,2.8,5.4,320.0,45.377,2,1,1,0.03
2017-02-22,4.0,9.1,-0.1,64.1,41.0,3.5,1.3,3.9,230.0,58.54699999999999,2,1,1,0.01
2017-02-23,3.2,6.3,0.2,47.6,27.0,0.0,2.7,5.8,290.0,50.789,2,0,0,0.0
2017-02-24,2.0,7.7,-2.6,32.5,16.0,0.0,3.6,5.7,290.0,38.176,2,0,0,0.0
2017-02-25,5.1,9.7,0.8,31.1,19.0,0.0,3.5,6.5,290.0,33.525,2,0,0,0.0
2017-02-26,3.6,7.8,0.6,47.6,30.0,0.0,2.2,4.1,290.0,43.243,2,0,0,0.0
2017-02-27,4.7,10.3,-1.1,58.3,31.0,0.0,2.5,5.7,180.0,53.482,2,0,0,0.0
2017-02-28,8.7,14.1,1.7,30.0,18.0,0.0,2.7,4.5,290.0,36.925,2,0,0,0.0
2017-03-01,8.5,13.5,5.3,50.5,25.0,3.0,1.8,3.8,160.0,46.859,3,0,0,0.0
2017-03-02,3.2,5.4,0.4,83.1,61.0,16.0,1.7,3.8,50.0,72.11899999999999,3,0,0,0.0
2017-03-03,6.5,12.3,0.3,35.8,22.0,0.0,3.6,6.2,290.0,46.11499999999999,3,0,0,0.0
2017-03-04,7.0,11.7,3.0,47.4,19.0,0.0,2.0,3.7,320.0,47.672,3,0,0,0.0
2017-03-05,6.6,12.1,0.8,61.3,40.0,0.0,1.6,3.3,290.0,57.389,3,0,0,0.0
2017-03-06,3.6,7.6,-0.1,41.4,18.0,0.0,2.8,6.2,70.0,45.63199999999999,3,0,0,0.0
2017-03-07,1.3,6.1,-2.3,23.6,13.0,0.0,3.3,5.9,290.0,30.513,3,0,0,0.0
2017-03-08,2.1,6.8,-2.9,33.1,20.0,0.0,4.1,6.5,290.0,32.627,3,0,0,0.0
2017-03-09,5.7,10.5,0.4,31.0,23.0,0.0,4.1,7.1,290.0,31.214,3,1,1,75.0
2017-03-10,5.3,11.0,0.8,34.4,15.0,0.0,2.5,4.9,290.0,33.30499999999999,3,0,0,0.0
2017-03-11,8.8,13.9,0.8,30.3,17.0,0.0,2.4,5.1,320.0,31.253,3,0,0,0.0
2017-03-12,11.2,14.6,8.2,34.6,17.0,0.0,2.0,5.9,290.0,33.618,3,0,0,0.0
2017-03-13,6.9,10.7,2.6,51.0,36.0,0.0,2.5,5.5,70.0,45.773,3,0,0,0.0
2017-03-14,2.6,6.8,0.6,72.8,48.0,7.5,2.3,4.5,320.0,64.491,3,0,0,0.0
2017-03-15,3.7,9.3,0.0,58.9,32.0,0.0,2.8,4.7,50.0,60.398,3,0,0,0.0
2017-03-16,6.1,12.4,-1.1,52.0,31.0,0.0,2.1,3.9,320.0,54.806,3,0,0,0.0
2017-03-17,8.7,13.8,3.8,35.8,24.0,0.0,2.4,5.4,320.0,41.76699999999999,3,0,0,0.0
2017-03-18,12.0,17.2,7.4,26.9,15.0,0.0,2.4,4.2,320.0,31.397,3,0,0,0.0
2017-03-19,10.5,16.2,4.6,37.8,28.0,0.0,2.1,3.3,290.0,35.906,3,0,0,0.0
2017-03-20,12.0,17.3,5.4,30.9,19.0,0.0,1.7,3.9,290.0,32.147,3,0,0,0.0
2017-03-21,6.1,12.2,2.3,66.0,26.0,12.0,2.4,4.7,90.0,55.833,3,0,0,0.0
2017-03-22,8.0,13.0,3.6,47.3,28.0,0.0,2.0,4.8,320.0,49.607,3,0,0,0.0
2017-03-23,7.0,11.8,3.0,61.4,29.0,0.5,2.0,5.0,70.0,57.987,3,0,0,0.0
2017-03-24,6.7,10.9,2.8,58.8,41.0,0.0,1.9,3.4,160.0,58.731,3,0,0,0.0
2017-03-25,6.0,9.5,2.8,73.6,57.0,2.0,1.6,4.6,200.0,68.99699999999999,3,0,0,0.0
2017-03-26,6.3,11.1,3.3,73.1,49.0,1.0,1.7,3.0,320.0,71.84799999999998,3,0,0,0.0
2017-03-27,7.1,11.0,3.5,56.8,34.0,0.0,2.2,4.6,290.0,61.296,3,0,0,0.0
2017-03-28,9.1,13.0,4.5,42.5,29.0,0.0,2.1,3.5,320.0,48.435,3,0,0,0.0
2017-03-29,11.6,15.8,7.2,32.1,19.0,0.0,2.3,3.9,160.0,37.139,3,0,0,0.0
2017-03-30,12.2,17.4,9.5,42.1,20.0,0.0,3.3,5.4,320.0,40.569,3,0,0,0.0
2017-03-31,7.2,9.9,5.1,77.9,47.0,6.5,1.6,3.7,180.0,66.47200000000001,3,0,0,0.0
2017-04-01,5.8,7.2,4.2,81.8,70.0,8.0,1.5,3.5,360.0,76.74999999999999,4,0,0,0.0
2017-04-02,9.7,14.1,3.2,51.5,30.0,0.5,2.1,5.5,290.0,59.126,4,0,0,0.0
2017-04-03,16.5,22.9,11.0,24.1,11.0,0.0,3.4,5.7,290.0,35.233000000000004,4,0,0,0.0
2017-04-04,17.3,23.5,11.6,28.4,13.0,0.0,2.5,4.8,290.0,30.759,4,0,0,0.0
2017-04-05,15.0,18.3,10.7,45.1,22.0,3.0,2.0,4.8,290.0,40.482,4,0,0,0.0
2017-04-06,15.1,21.0,10.4,62.1,35.0,2.0,2.6,7.1,290.0,55.201,4,0,0,0.0
2017-04-07,14.9,19.9,10.7,59.5,37.0,0.0,2.5,5.3,320.0,58.079,4,0,0,0.0
2017-04-08,16.1,23.8,10.0,60.5,25.0,0.0,1.5,3.7,290.0,59.95,4,0,0,0.0
2017-04-09,10.6,15.3,7.0,63.9,27.0,6.5,2.0,3.5,50.0,62.858,4,0,0,0.0
2017-04-10,10.1,15.1,4.6,53.5,27.0,0.0,2.5,6.1,160.0,56.24999999999999,4,0,0,0.0
2017-04-11,11.0,16.3,7.3,69.0,42.0,1.0,1.4,3.0,160.0,65.288,4,0,0,0.0
2017-04-12,12.6,15.7,8.3,39.5,14.0,0.0,2.5,7.0,70.0,47.112,4,0,0,0.0
2017-04-13,14.8,19.9,7.8,26.5,13.0,0.0,3.1,6.5,290.0,32.88499999999999,4,0,0,0.0
2017-04-14,17.4,22.9,13.9,32.1,12.0,2.5,4.0,8.5,290.0,32.605,4,0,0,0.0
2017-04-15,20.7,26.7,14.9,35.9,17.0,0.0,4.3,7.3,290.0,34.59,4,0,0,0.0
2017-04-16,23.0,28.0,18.4,29.9,15.0,0.0,2.6,5.5,290.0,31.151999999999997,4,0,0,0.0
2017-04-17,13.8,21.8,10.8,69.1,23.0,13.5,2.7,6.9,50.0,57.82599999999999,4,0,0,0.0
2017-04-18,13.9,21.1,9.1,63.4,36.0,2.5,2.1,6.5,50.0,61.36999999999999,4,0,0,0.0
2017-04-19,14.3,20.7,10.3,39.4,16.0,0.0,3.2,7.0,320.0,45.99399999999999,4,0,0,0.0
2017-04-20,15.6,19.7,12.8,38.3,25.0,0.0,2.3,5.1,290.0,41.201,4,0,0,0.0
2017-04-21,13.1,17.6,10.0,54.4,28.0,0.0,2.8,6.8,320.0,50.4,4,0,0,0.0
2017-04-22,13.5,18.7,8.3,49.3,20.0,0.3,1.9,3.2,180.0,49.253,4,0,0,0.0
2017-04-23,19.0,23.8,10.8,24.0,14.0,0.0,3.4,6.9,340.0,31.617,4,0,0,0.0
2017-04-24,19.7,26.1,12.9,23.1,7.0,0.0,3.6,6.4,290.0,26.053000000000004,4,1,1,0.3
2017-04-25,18.5,21.7,14.2,38.5,27.0,0.0,2.7,6.2,290.0,34.729,4,0,0,0.0
2017-04-26,14.3,17.8,8.8,40.3,21.0,0.0,2.5,5.0,70.0,38.24699999999999,4,0,0,0.0
2017-04-27,14.0,18.9,6.9,30.3,17.0,0.0,2.8,5.7,50.0,32.658,4,0,0,0.0
2017-04-28,17.7,24.9,13.0,29.9,14.0,0.0,4.8,8.1,290.0,30.966,4,0,0,0.0
2017-04-29,19.9,26.1,10.3,31.0,15.0,0.0,3.1,6.7,290.0,31.01,4,0,0,0.0
2017-04-30,23.3,30.4,16.2,35.0,16.0,0.0,5.2,10.1,290.0,33.702,4,0,0,0.0
2017-05-01,16.0,20.7,10.9,48.3,24.0,0.0,2.6,4.7,180.0,43.877,5,0,0,0.0
2017-05-02,15.2,21.8,8.7,58.9,38.0,0.0,1.5,3.5,160.0,54.27,5,0,0,0.0
2017-05-03,18.7,26.5,10.7,49.0,23.0,0.0,1.7,4.0,160.0,50.511,5,0,0,0.0
2017-05-04,21.1,25.9,15.5,42.3,24.0,0.0,1.7,4.3,160.0,44.98199999999999,5,0,0,0.0
2017-05-05,23.6,28.1,17.4,36.1,23.0,0.0,2.9,5.7,180.0,38.927,5,1,1,0.05
2017-05-06,18.8,23.2,14.0,19.1,10.0,0.0,4.3,11.0,320.0,25.021,5,1,1,57.0
2017-05-07,19.7,25.4,14.4,19.0,12.0,0.0,4.4,8.2,290.0,20.916,5,0,0,0.0
2017-05-08,22.8,29.5,17.0,26.0,11.0,0.0,4.7,8.2,290.0,24.42,5,0,0,0.0
2017-05-09,14.9,17.3,13.7,76.9,62.0,1.5,1.5,3.1,70.0,60.933,5,0,0,0.0
2017-05-10,15.0,17.3,12.8,76.9,58.0,1.0,1.4,3.2,50.0,71.6,5,0,0,0.0
2017-05-11,22.8,27.5,17.4,41.5,31.0,0.0,3.5,7.3,290.0,50.593,5,0,0,0.0
2017-05-12,22.8,27.1,18.5,45.3,29.0,0.0,2.8,7.1,290.0,47.7,5,0,0,0.0
2017-05-13,16.7,20.2,14.0,67.3,37.0,8.5,2.2,5.7,290.0,61.382,5,0,0,0.0
2017-05-14,18.7,23.2,14.9,32.5,17.0,0.0,4.2,8.0,320.0,40.626,5,0,0,0.0
2017-05-15,17.6,21.9,14.7,46.4,34.0,0.0,3.6,8.0,320.0,45.05,5,0,0,0.0
2017-05-16,16.5,19.7,13.5,63.4,51.0,0.0,1.7,2.9,320.0,57.95399999999999,5,0,0,0.0
2017-05-17,19.1,23.7,12.6,51.4,26.0,0.0,1.7,3.8,320.0,52.883,5,0,0,0.0
2017-05-18,24.7,30.1,18.5,33.3,23.0,0.0,3.2,6.8,290.0,39.42,5,0,0,0.0
2017-05-19,27.3,33.2,22.1,21.0,14.0,0.0,5.3,7.2,290.0,26.86,5,1,1,0.06
2017-05-20,26.4,32.6,22.3,28.9,18.0,0.0,2.8,6.2,290.0,28.303,5,0,0,0.0
2017-05-21,24.7,31.6,17.7,40.0,20.0,0.0,2.3,5.2,270.0,36.249,5,0,0,0.0
2017-05-22,17.7,22.6,15.6,71.6,43.0,0.0,2.1,4.4,70.0,60.773,5,0,0,0.0
2017-05-23,19.1,25.1,13.6,64.3,40.0,0.0,1.7,6.1,50.0,62.99699999999999,5,0,0,0.0
2017-05-24,18.8,23.5,16.0,75.9,56.0,13.5,1.5,3.1,160.0,72.20200000000001,5,0,0,0.0
2017-05-25,19.8,28.3,12.9,45.4,18.0,0.0,3.8,9.5,50.0,53.609,5,0,0,0.0
2017-05-26,14.0,17.2,10.6,63.0,36.0,0.5,2.2,4.7,20.0,60.422,5,0,0,0.0
2017-05-27,17.3,22.0,11.3,55.5,35.0,0.0,1.7,3.1,160.0,56.905,5,0,0,0.0
2017-05-28,24.4,30.5,14.3,36.5,24.0,0.0,3.1,6.1,290.0,42.422,5,0,0,0.0
2017-05-29,24.2,28.8,19.9,47.1,31.0,0.0,2.2,5.1,290.0,46.045,5,0,0,0.0
2017-05-30,26.7,30.5,20.1,32.8,23.0,0.0,3.3,6.2,290.0,36.6,5,0,0,0.0
2017-05-31,25.1,29.2,21.6,36.8,22.0,0.0,2.1,5.3,180.0,36.712,5,0,0,0.0
2017-06-01,18.5,24.0,14.0,71.1,43.0,11.0,2.0,5.4,50.0,60.83899999999999,6,0,0,0.0
2017-06-02,16.5,21.0,11.4,55.5,30.0,0.2,2.4,5.4,70.0,56.63,6,1,1,0.06
2017-06-03,17.7,21.3,14.6,55.6,33.0,0.0,2.1,5.3,50.0,56.101,6,0,0,0.0
2017-06-04,18.9,23.8,13.0,48.8,24.0,2.0,2.2,7.9,50.0,51.298,6,0,0,0.0
2017-06-05,17.7,21.6,13.1,62.9,45.0,0.0,2.2,4.6,320.0,59.347,6,0,0,0.0
2017-06-06,17.1,21.8,13.3,71.0,49.0,4.0,1.2,3.7,250.0,67.364,6,0,0,0.0
2017-06-07,16.7,18.1,14.6,82.9,71.0,1.0,1.1,3.2,320.0,78.09700000000001,6,0,0,0.0
2017-06-08,23.9,30.1,17.9,37.9,18.0,0.0,3.3,6.9,290.0,49.967,6,0,0,0.0
2017-06-09,24.7,29.1,21.9,36.0,26.0,0.0,4.6,8.0,290.0,40.713,6,0,0,0.0
2017-06-10,19.3,23.7,14.4,34.8,15.0,0.0,2.5,6.7,320.0,36.7,6,0,0,0.0
2017-06-11,17.2,21.8,11.4,59.6,29.0,0.0,1.7,3.7,50.0,52.337,6,0,0,0.0
2017-06-12,17.1,21.0,13.5,67.0,51.0,0.0,2.3,3.9,160.0,62.336,6,0,0,0.0
2017-06-13,18.4,25.2,12.2,63.9,43.0,1.0,2.0,5.3,50.0,63.34599999999999,6,0,0,0.0
2017-06-14,23.8,28.6,16.3,43.8,28.0,0.0,2.8,5.0,290.0,49.91799999999999,6,0,0,0.0
2017-06-15,23.0,28.2,19.2,53.6,30.0,0.0,2.5,5.0,290.0,52.76299999999999,6,0,0,0.0
2017-06-16,20.1,24.4,16.9,69.1,54.0,0.0,2.2,5.0,160.0,64.073,6,0,0,0.0
2017-06-17,21.0,26.5,16.4,66.9,47.0,0.0,1.4,2.7,140.0,65.716,6,0,0,0.0
2017-06-18,22.9,29.4,17.1,63.6,38.0,0.0,1.2,2.5,70.0,64.345,6,0,0,0.0
2017-06-19,24.2,29.6,20.1,65.3,42.0,0.0,1.3,3.5,50.0,65.18599999999999,6,1,1,0.01
2017-06-20,23.4,28.2,19.6,62.4,31.0,0.0,1.3,3.0,50.0,63.199,6,0,0,0.0
2017-06-21,22.7,26.0,20.1,67.1,49.0,0.0,1.6,3.6,320.0,65.92899999999999,6,0,0,0.0
2017-06-22,25.1,30.6,19.2,46.4,29.0,0.0,1.7,4.1,320.0,52.227,6,0,0,0.0
2017-06-23,22.8,26.5,20.5,68.8,51.0,0.0,1.6,3.0,90.0,64.009,6,0,0,0.0
2017-06-24,21.4,25.1,19.5,77.3,59.0,5.0,1.2,2.5,140.0,73.131,6,0,0,0.0
2017-06-25,21.6,25.8,18.6,72.6,52.0,0.0,1.5,2.9,50.0,72.488,6,0,0,0.0
2017-06-26,21.5,24.2,19.7,75.6,59.0,3.0,1.6,3.6,70.0,74.91499999999999,6,0,0,0.0
2017-06-27,22.8,28.3,18.7,71.4,50.0,0.0,1.4,4.2,180.0,72.501,6,0,0,0.0
2017-06-28,22.9,26.2,20.4,74.9,59.0,0.0,1.4,3.4,70.0,74.18,6,0,0,0.0
2017-06-29,24.1,28.9,20.6,71.5,55.0,0.0,1.2,2.5,140.0,72.296,6,0,0,0.0
2017-06-30,29.0,33.0,23.4,44.5,30.0,0.0,2.7,4.5,320.0,52.83500000000001,6,0,0,0.0
2017-07-01,28.2,31.2,26.0,46.9,32.0,2.0,4.2,7.9,290.0,48.982,7,0,0,0.0
2017-07-02,24.1,27.0,23.1,84.9,60.0,95.5,1.6,5.7,320.0,74.07,7,0,0,0.0
2017-07-03,24.4,29.2,22.2,81.8,55.0,29.5,1.8,5.5,290.0,78.85799999999999,7,0,0,0.0
2017-07-04,23.2,24.8,21.9,82.4,73.0,6.0,1.3,3.0,50.0,81.38999999999999,7,0,0,0.0
2017-07-05,24.8,29.0,20.3,66.9,37.0,0.0,1.3,2.5,160.0,71.583,7,0,0,0.0
2017-07-06,25.1,30.4,20.7,68.5,46.0,0.0,1.3,2.8,70.0,69.55199999999999,7,0,0,0.0
2017-07-07,24.1,26.9,20.7,79.6,66.0,0.5,1.0,3.4,50.0,76.57499999999999,7,0,0,0.0
2017-07-08,26.4,31.3,23.9,75.0,52.0,23.5,1.5,4.0,290.0,75.22200000000001,7,0,0,0.0
2017-07-09,30.0,34.3,26.3,58.9,41.0,0.2,2.3,4.6,290.0,63.857,7,0,0,0.0
2017-07-10,27.0,29.0,25.2,76.5,60.0,5.5,1.3,3.6,320.0,72.968,7,0,0,0.0
2017-07-11,28.8,33.2,22.7,56.5,36.0,14.5,2.7,6.0,290.0,61.22299999999999,7,0,0,0.0
2017-07-12,31.2,35.3,27.6,44.1,32.0,0.0,3.3,4.7,290.0,49.29200000000001,7,0,0,0.0
2017-07-13,31.8,37.1,27.3,41.0,29.0,0.0,3.5,5.3,290.0,43.77,7,0,0,0.0
2017-07-14,31.2,34.7,27.8,47.1,36.0,0.0,3.1,5.8,250.0,45.952000000000005,7,0,0,0.0
2017-07-15,28.7,31.9,26.6,59.1,49.0,2.0,2.5,5.4,250.0,54.983,7,0,0,0.0
2017-07-16,28.7,31.8,23.9,58.3,49.0,10.0,3.4,5.8,290.0,57.15699999999999,7,0,0,0.0
2017-07-17,30.7,33.7,28.5,50.8,41.0,0.0,3.4,5.8,290.0,52.77,7,0,0,0.0
2017-07-18,29.7,33.1,26.7,53.3,43.0,0.0,2.8,5.0,290.0,53.324000000000005,7,0,0,0.0
2017-07-19,30.1,34.5,26.5,55.9,41.0,0.0,2.2,4.2,290.0,55.09499999999999,7,0,0,0.0
2017-07-20,31.0,34.5,26.4,55.8,42.0,0.0,2.3,4.7,250.0,55.495,7,0,0,0.0
2017-07-21,31.6,34.7,27.3,55.3,40.0,0.4,2.6,5.2,290.0,55.381999999999984,7,0,0,0.0
2017-07-22,23.5,27.3,22.2,83.8,72.0,21.0,1.3,3.3,50.0,75.30300000000001,7,0,0,0.0
2017-07-23,22.9,24.1,22.1,87.6,84.0,11.5,0.8,2.9,50.0,83.625,7,0,0,0.0
2017-07-24,24.2,27.0,22.7,85.4,73.0,4.0,0.7,2.0,50.0,84.825,7,0,0,0.0
2017-07-25,24.5,27.2,23.0,84.1,68.0,1.0,1.6,3.6,70.0,84.59599999999999,7,0,0,0.0
2017-07-26,24.5,27.9,21.3,68.0,43.0,0.0,2.0,4.6,180.0,73.02599999999998,7,0,0,0.0
2017-07-27,24.0,27.6,20.0,71.0,51.0,0.0,1.3,3.0,20.0,71.749,7,0,0,0.0
2017-07-28,23.4,25.1,22.4,84.3,77.0,4.0,0.9,2.7,70.0,80.493,7,0,0,0.0
2017-07-29,23.2,25.7,21.9,82.5,67.0,5.0,0.9,3.8,180.0,81.61999999999999,7,0,0,0.0
2017-07-30,25.6,30.2,22.0,73.3,54.0,0.0,1.3,5.2,50.0,75.841,7,0,0,0.0
2017-07-31,23.0,23.7,22.3,85.4,80.0,2.0,1.2,2.6,50.0,82.744,7,0,0,0.0
2017-08-01,24.1,26.1,22.1,80.0,70.0,0.1,1.0,2.5,70.0,80.68599999999999,8,0,0,0.0
2017-08-02,24.5,28.3,22.4,79.0,62.0,0.5,1.3,2.6,200.0,79.47699999999999,8,0,0,0.0
2017-08-03,25.1,28.9,20.7,71.3,56.0,0.0,2.3,5.0,160.0,73.87199999999999,8,0,0,0.0
2017-08-04,27.1,32.0,21.9,73.0,57.0,0.0,1.6,3.2,20.0,73.29,8,0,0,0.0
2017-08-05,27.5,30.8,25.4,77.3,65.0,0.0,1.2,2.8,160.0,76.071,8,0,0,0.0
2017-08-06,27.4,31.2,24.3,76.9,64.0,3.5,1.4,4.1,360.0,76.53899999999999,8,0,0,0.0
2017-08-07,27.0,30.0,24.7,76.9,64.0,5.5,1.4,3.5,70.0,76.811,8,0,0,0.0
2017-08-08,27.8,31.9,24.4,62.0,43.0,0.0,1.9,3.5,320.0,66.482,8,0,0,0.0
2017-08-09,24.4,27.3,23.3,83.5,69.0,21.5,1.3,3.4,160.0,78.53999999999999,8,0,0,0.0
2017-08-10,23.3,25.0,22.4,89.6,84.0,48.0,1.0,2.3,320.0,86.067,8,0,0,0.0
2017-08-11,23.1,26.6,21.8,85.5,65.0,83.5,1.5,4.0,50.0,85.475,8,0,0,0.0
2017-08-12,23.5,26.7,21.1,73.4,59.0,0.0,1.6,3.5,70.0,77.257,8,0,0,0.0
2017-08-13,23.2,25.8,21.2,75.8,63.0,0.5,1.5,3.2,320.0,76.413,8,0,0,0.0
2017-08-14,22.2,23.0,21.2,88.9,85.0,29.0,1.0,2.9,200.0,85.093,8,0,0,0.0
2017-08-15,22.1,23.8,21.0,90.4,79.0,92.5,1.3,4.1,160.0,88.568,8,0,0,0.0
2017-08-16,20.9,21.7,20.2,91.6,85.0,57.0,1.6,4.1,70.0,90.697,8,0,0,0.0
2017-08-17,21.4,22.9,20.2,91.5,83.0,11.5,0.6,1.7,140.0,91.365,8,0,0,0.0
2017-08-18,23.1,26.1,20.9,83.9,67.0,15.5,0.9,4.1,50.0,86.15400000000001,8,0,0,0.0
2017-08-19,22.5,23.8,21.3,89.0,80.0,9.5,0.9,2.4,50.0,88.233,8,0,0,0.0
2017-08-20,22.4,23.9,21.0,88.9,80.0,19.5,0.9,3.3,180.0,88.64800000000001,8,0,0,0.0
2017-08-21,25.0,30.3,21.8,81.5,52.0,3.0,1.1,3.2,230.0,83.577,8,0,0,0.0
2017-08-22,27.8,32.9,22.9,64.9,42.0,1.0,2.0,5.0,290.0,70.623,8,0,0,0.0
2017-08-23,28.3,31.1,26.6,68.6,52.0,4.0,2.2,5.2,320.0,69.372,8,0,0,0.0
2017-08-24,28.4,31.8,25.2,65.8,49.0,29.5,2.7,6.8,50.0,66.76799999999999,8,0,0,0.0
2017-08-25,26.3,30.7,22.2,51.5,25.0,0.0,2.1,4.0,320.0,55.959,8,0,0,0.0
2017-08-26,24.1,29.7,19.0,42.0,18.0,0.0,2.2,3.7,50.0,46.364,8,0,0,0.0
2017-08-27,22.9,26.6,18.7,56.4,37.0,0.0,2.1,5.3,320.0,53.459,8,0,0,0.0
2017-08-28,23.9,27.9,19.9,61.3,31.0,9.0,1.8,4.2,290.0,58.675,8,0,0,0.0
2017-08-29,20.9,23.8,17.4,66.6,40.0,0.0,2.4,5.6,50.0,64.088,8,0,0,0.0
2017-08-30,21.0,24.3,17.5,58.5,40.0,0.0,2.2,4.5,290.0,60.25299999999999,8,0,0,0.0
2017-08-31,21.1,24.9,17.3,61.3,42.0,0.0,2.7,4.8,50.0,61.111,8,0,0,0.0
2017-09-01,20.2,25.0,15.8,64.0,43.0,0.0,2.3,4.1,320.0,63.15299999999999,9,0,0,0.0
2017-09-02,19.9,25.1,15.2,62.8,42.0,0.0,2.6,4.6,320.0,62.80599999999999,9,0,0,0.0
2017-09-03,20.9,27.6,14.7,58.1,35.0,0.0,2.3,4.6,320.0,59.54900000000001,9,0,0,0.0
2017-09-04,22.9,28.0,17.5,60.6,46.0,0.0,2.0,4.4,320.0,60.35600000000001,9,0,0,0.0
2017-09-05,20.8,23.9,17.9,61.5,52.0,0.0,1.4,3.6,320.0,61.121,9,0,0,0.0
2017-09-06,22.2,26.1,20.5,60.6,43.0,0.3,2.5,4.0,320.0,60.705000000000005,9,0,0,0.0
2017-09-07,23.5,28.2,20.2,60.6,42.0,0.0,2.2,3.6,320.0,60.663,9,0,0,0.0
2017-09-08,25.0,30.5,20.3,56.0,32.0,0.0,2.6,4.4,290.0,57.407,9,0,0,0.0
2017-09-09,24.6,30.3,20.8,57.4,34.0,0.0,2.3,5.2,320.0,57.44,9,0,0,0.0
2017-09-10,23.3,26.4,20.1,73.4,59.0,0.0,1.9,4.4,320.0,68.598,9,0,0,0.0
2017-09-11,19.0,22.2,17.5,84.4,78.0,14.0,1.7,3.6,20.0,79.45800000000001,9,0,0,0.0
2017-09-12,22.1,27.1,17.9,67.1,47.0,0.0,2.2,3.8,320.0,70.71,9,0,0,0.0
2017-09-13,20.5,24.7,16.8,57.9,33.0,0.0,2.8,5.0,320.0,62.06,9,0,0,0.0
2017-09-14,20.2,24.4,15.9,64.3,46.0,0.0,2.4,5.1,320.0,63.819,9,0,0,0.0
2017-09-15,19.9,24.2,16.4,64.3,43.0,0.1,2.3,5.0,180.0,63.93599999999999,9,0,0,0.0
2017-09-16,19.6,23.4,15.2,67.9,53.0,0.2,1.8,3.5,160.0,66.628,9,0,0,0.0
2017-09-17,18.4,21.1,17.6,85.3,72.0,6.0,1.8,5.3,70.0,79.72,9,0,0,0.0
2017-09-18,22.0,27.5,15.0,56.9,35.0,0.0,2.6,4.6,320.0,63.572,9,0,0,0.0
2017-09-19,22.4,28.8,19.0,60.0,33.0,13.5,3.8,6.5,290.0,61.388,9,0,0,0.0
2017-09-20,20.8,25.6,16.9,45.1,24.0,0.0,2.4,4.5,290.0,50.112,9,0,0,0.0
2017-09-21,20.0,26.0,15.1,59.8,40.0,0.0,2.8,4.9,320.0,56.787,9,0,0,0.0
2017-09-22,20.6,26.3,15.7,57.9,31.0,0.0,2.7,4.8,320.0,57.447,9,0,0,0.0
2017-09-23,21.9,26.2,17.2,55.1,36.0,0.0,2.3,4.1,320.0,55.689,9,0,0,0.0
2017-09-24,22.5,27.5,17.6,56.8,36.0,0.0,1.9,4.0,320.0,56.627,9,0,0,0.0
2017-09-25,22.3,25.4,19.2,64.1,41.0,0.0,2.5,4.6,70.0,61.82399999999999,9,0,0,0.0
2017-09-26,22.5,26.5,17.8,72.3,56.0,0.0,1.5,3.5,160.0,69.059,9,0,0,0.0
2017-09-27,20.5,22.9,18.1,76.9,59.0,7.6,1.6,4.3,50.0,74.48099999999998,9,0,0,0.0
2017-09-28,20.1,26.0,16.6,53.9,17.0,4.0,2.3,5.6,340.0,60.094,9,0,0,0.0
2017-09-29,18.1,23.1,12.4,29.3,16.0,0.0,3.3,6.2,290.0,38.842,9,0,0,0.0
2017-09-30,21.9,26.7,15.3,40.5,28.0,0.0,3.6,6.8,320.0,40.290000000000006,9,0,0,0.0
2017-10-01,20.2,23.7,16.5,43.1,20.0,1.0,2.6,5.6,290.0,41.938,10,0,0,0.0
2017-10-02,17.8,19.2,16.3,87.0,80.0,9.5,1.2,4.0,50.0,73.234,10,0,0,0.0
2017-10-03,14.7,18.0,13.3,86.6,76.0,19.0,1.3,2.7,70.0,82.252,10,0,0,0.0
2017-10-04,15.1,18.6,13.0,71.9,55.0,0.2,1.7,4.4,50.0,75.03300000000002,10,0,0,0.0
2017-10-05,16.3,20.8,11.8,67.6,51.0,0.0,2.3,6.6,200.0,70.372,10,0,0,0.0
2017-10-06,15.5,16.7,14.2,87.5,73.0,17.0,1.0,3.1,320.0,82.401,10,0,0,0.0
2017-10-07,17.9,19.9,15.9,89.8,73.0,4.5,1.1,4.1,50.0,87.24899999999998,10,0,0,0.0
2017-10-08,19.7,23.5,15.4,79.4,60.0,0.0,0.9,2.3,290.0,81.693,10,0,0,0.0
2017-10-09,21.1,24.7,17.3,75.9,48.0,0.0,1.2,4.1,290.0,77.921,10,0,0,0.0
